link_row,start_lon,start_lat,end_lon,end_lat,mid_lon,mid_lat,highway_code,vol_base_case,capacity_base_case,freespeed_ms,length_m,degree,times_intervened,mean_abs_response,std_response
28058,2.30099,48.87006,2.301,48.86991,2.301,48.86998,3,46.2,480.0,8.33,16.7,2,333,4.663,5.21
28059,2.27219,48.85278,2.27191,48.85294,2.27205,48.85286,4,14.1,480.0,8.33,26.6,3,0,1.461,1.557
28060,2.27191,48.85294,2.27116,48.85334,2.27153,48.85314,4,16.1,480.0,8.33,71.1,2,0,2.928,1.687
28061,2.30099,48.87006,2.30098,48.87026,2.30098,48.87016,3,77.6,480.0,8.33,22.3,4,333,7.384,8.271
28062,2.30098,48.87026,2.30099,48.87006,2.30098,48.87016,3,44.3,480.0,8.33,22.3,3,333,4.462,5.146
28063,2.30098,48.87026,2.30091,48.87099,2.30094,48.87062,3,97.9,480.0,8.33,81.2,4,333,6.741,7.855
28064,2.30091,48.87099,2.30098,48.87026,2.30094,48.87062,3,46.4,480.0,8.33,81.2,4,333,4.75,5.364
28065,2.27534,48.85055,2.27642,48.85007,2.27588,48.85031,4,5.4,480.0,8.33,94.8,4,0,2.072,1.311
28066,2.27543,48.8491,2.27429,48.84949,2.27486,48.84929,4,1.8,480.0,8.33,93.9,2,0,1.292,0.682
28067,2.27601,48.84967,2.27494,48.85014,2.27547,48.84991,4,2.9,480.0,8.33,93.9,2,0,0.732,0.873
28068,2.27145,48.84961,2.27145,48.84943,2.27145,48.84952,4,1.1,480.0,8.33,23.9,2,0,0.801,0.843
28069,2.27145,48.84943,2.27063,48.84809,2.27104,48.84876,4,5.9,480.0,8.33,159.9,3,0,0.402,0.594
28070,2.26812,48.85001,2.2685,48.85032,2.26831,48.85016,4,4.4,480.0,4.17,43.9,2,0,0.864,0.506
28071,2.2685,48.85032,2.26812,48.85001,2.26831,48.85016,4,4.4,480.0,4.17,43.9,2,0,0.864,0.506
28072,2.26681,48.8354,2.26699,48.83549,2.2669,48.83545,1,20.4,6000.0,8.33,16.5,2,351,2.414,2.972
28073,2.30091,48.87099,2.30086,48.87193,2.30088,48.87146,3,99.5,480.0,8.33,105.3,4,333,7.183,8.644
28074,2.27225,48.85376,2.27191,48.85294,2.27208,48.85335,4,2.0,480.0,8.33,95.3,3,0,1.818,0.548
28075,2.30086,48.87193,2.30091,48.87099,2.30088,48.87146,3,46.5,480.0,8.33,105.3,3,333,4.861,5.571
28076,2.29953,48.87097,2.30016,48.86993,2.29985,48.87045,4,5.6,480.0,8.33,124.7,4,0,1.601,1.908
28077,2.34143,48.857,2.34181,48.85685,2.34162,48.85693,5,0.0,240.0,2.78,32.3,4,0,0.0,0.0
28078,2.34181,48.85685,2.34319,48.85656,2.3425,48.85671,5,0.0,240.0,2.78,106.9,3,0,0.0,0.0
28079,2.30016,48.86993,2.30039,48.86953,2.30028,48.86973,4,5.6,480.0,8.33,47.3,3,0,1.608,1.913
28080,2.2975,48.87094,2.29953,48.87097,2.29852,48.87096,9,1.6,480.0,8.33,149.4,3,0,1.591,1.975
28081,2.26693,48.83538,2.26699,48.83549,2.26696,48.83544,2,3.8,1600.0,8.33,13.5,2,351,0.328,0.388
28082,2.34256,48.85577,2.34283,48.8561,2.34269,48.85593,4,1.0,480.0,8.33,42.4,2,0,0.0,0.0
28083,2.34283,48.8561,2.34319,48.85656,2.34301,48.85633,4,1.0,480.0,8.33,58.0,3,0,0.0,0.0
28084,2.34319,48.85656,2.34348,48.85692,2.34334,48.85674,4,1.0,480.0,8.33,45.0,3,0,0.0,0.0
28085,2.30039,48.87196,2.29998,48.8714,2.30018,48.87168,4,13.5,480.0,8.33,69.0,4,0,1.941,2.315
28086,2.34181,48.85685,2.34283,48.8561,2.34232,48.85648,5,0.0,240.0,2.78,113.5,6,0,0.0,0.0
28087,2.29998,48.8714,2.29953,48.87097,2.29976,48.87119,4,11.7,480.0,8.33,57.7,6,0,1.88,2.323
28088,2.29953,48.87097,2.29824,48.86969,2.29889,48.87033,4,7.6,480.0,8.33,170.7,4,0,1.455,1.7
28089,2.27252,48.84769,2.27261,48.84777,2.27257,48.84773,4,1.8,480.0,8.33,11.7,3,0,0.377,0.372
28090,2.27261,48.84777,2.27252,48.84769,2.27257,48.84773,4,0.0,480.0,8.33,11.7,2,0,0.0,0.0
28091,2.26891,48.84731,2.26985,48.84684,2.26938,48.84707,3,36.2,480.0,8.33,88.8,3,318,2.803,3.558
28092,2.27371,48.84743,2.27201,48.8469,2.27286,48.84716,3,12.9,960.0,8.33,138.5,3,318,3.506,3.121
28093,2.27201,48.8469,2.27101,48.84659,2.27151,48.84674,3,16.3,960.0,8.33,81.2,4,318,3.051,3.162
28094,2.27101,48.84659,2.27061,48.84647,2.27081,48.84653,3,17.7,960.0,8.33,31.9,3,318,3.298,3.234
28095,2.26409,48.84799,2.26407,48.8481,2.26408,48.84804,4,1.4,480.0,8.33,12.4,3,0,1.244,0.501
28096,2.26407,48.8481,2.26393,48.84875,2.264,48.84842,4,1.4,480.0,8.33,73.1,2,0,1.241,0.506
28097,2.34294,48.88979,2.34328,48.89024,2.34311,48.89002,4,38.2,480.0,8.33,56.1,3,0,3.901,4.117
28098,2.34328,48.89024,2.34364,48.8912,2.34346,48.89072,4,37.5,480.0,8.33,110.3,3,0,3.411,4.124
28099,2.34364,48.8912,2.34393,48.89182,2.34379,48.89151,4,41.9,480.0,8.33,72.7,2,0,3.408,4.198
